"CRASH_ID","DAMAGED_PROPERTY"
15379422,"ONE WAY SIGN"
15379458,"AT&T UTILITY BOX"
15379458,"GATE AND MISC PROPERTY DAMAGE"
15379508,"ELECTRIC POLE"
15379535,"CENTER CONCRETE DIVIDER"
15379549,"BARBED WIRE FENCE"
15379550,"GUARD RAIL"
15379586,"BARBED WIRE FENCE AND (1) ONE PINE TREE"
15379598,"LIGHT POLE"
15379620,"LANDSCAPING"
15379631,"TRAFFIC SIGN"
15379695,"BARBED WIRE FENCE"
15379747,"BARBED WIRE FENCE"
15379752,"UTILITY POLE #510052"
15379767,"GUARDRAIL"
15379853,"FENCE"
15379860,"UTILITY POLE"
15379917,"BUS STOP SIGN AND BENCH"
15380081,"LIGHT POLE"
15380161,"RESIDENCE WALL"
15380236,"SPEED LIMIT SIGN"
15380243,"GUARDRAIL"
15380245,"RANCH FENCE"
15380299,"TWO (2) BUSINESS WINDOWS"
15380299,"TWO (2) BUSINESS AWNINGS"
15380299,"BUSINESS SIGN LIGHTING"
15380331,"WOODEN POWER POLE (#25181890123)"
15380386,"FIRE HYDRANT"
15380386,"IRON FENCE AND FIELD TURF"
15380615,"STONE ""LAKEFIELD"" SIGN"
15380698,"BLUE IN COLOR CEMENT FENCE POST"
15380786,"DUMPSTER"
15380791,"UNKNOWN TRAIN CAR"
15380858,"DIRECTIONAL SIGN"
15380858,"ROCK FENCE"
15380930,"1- ARROW SIGN"
15380968,"MAILBOX"
15380998,"NONE"
15381014,"BARDED WIRE FENCE"
15381101,"GMC SIERRA DROVE INTO THE FRONT OF HOUSE"
15381110,"BENT DIRECTIONAL ARROW POLE"
15381180,"BARBED WIRE FENCE"
15381186,"ROAD SIGN"
15381194,"5N9E_72"
15381198,"FENCE"
15381199,"RETENTION CABLE"
15381199,"FENCE"
15381206,"25 FT OF FENCE"
15381341,"BARRELS"
15381344,"5 FT PAINT TRANSFER RIGHT WALL"
15381356,"5 FT PAINT TRANSFER"
15381356,"10 FT RIGHT GUARDRAIL"
15381392,"UTILITY POLE"
15381408,"YELLOW ARM GATE"
15381408,"LIGHT POLE"
15381484,"PIPE FENCE"
15381487,"MAILBOX"
15381487,"MAILBOX"
15381646,"NONE"
15381713,"BARRIER"
15381779,"ROAD SIGN"
15381784,"TRAFFIC LIGHT POLE (SE CORNER)"
15381800,"LIGHT  POLE"
15381828,"ATT UTILITY POLE"
15381828,"TREE/LANDSCAPING"
15381852,"GUARDRAIL"
15381900,"CRASH BARRELS SCUFFS AND SCRAPES TO WALL"
15381911,"ROADWAY DAMAGE"
15381945,"GUARDRAIL"
15381952,"WOODEN FENCE"
15382031,"45 FT UTILITY POLE AND TRANSFORMER"
15382031,"UNDERGROUND WIRING / METER CAN"
15382173,"CONCRETE DITCH"
15382380,"LIGHT POLE"
15382402,"GUARDRAIL"
15382423,"STREET SIGN FOR LANE MERGING"
15382536,"RESIDENTIAL HOUSE"
15382627,"CABLE WIRE/STEEL POLES"
15382627,"BUILDING"
15382718,"CHAIN LINK FENCE"
15382770,"BRICK PILLAR"
15382801,"FENCE"
15382819,"BARBED WIRE FENCE"
15382848,"GUARD RAIL"
15382876,"1. CHAIN LINK FENCE"
15383060,"A POLE WITH HIGHWAY SIGNS ON IT, (SLIGHT"
15383115,"ELECTRICAL POLE"
15383176,"POWER LIGHT POLE"
15383209,"10 FOOT LENGTH OF GUARDRAIL"
15383288,"UTILITY POLE"
15383299,"FENCE"
15383300,"FENCE"
15383309,"BARBED WIRE FENCE"
15383315,"GUARDRAIL AND POSTS"
15383477,"8 FT WOODEN FENCE / LAWN"
15383480,"15 FEET OF GUARDRAIL"
15383506,"GAURD RAIL"
15383507,"FENCE"
15383527,"POWER POLES AND LINES"
15383527,"POWER BOXES"
15383531,"30 FT OF GUARD RAIL"
15383581,"20 FEET OF FENCE"
15383581,"REFLECTOR POLES"
15383623,"20' FENCE"
15383636,"DO NOT ENTER SIGN"
15383724,"6 HOLLY BUSHES"
15383724,"LARGE STEEL SIGN POLE"
15383724,"OAK TREE"
15383793,"FENCE"
15383899,"UTILITY POLE"
15383899,"CONCRETE BLOCK FENCING"
15383942,"CONCRETE DRIVEWAY / TRASH CAN / MAIL BOX"
15383948,"BARBED WIRE FENCE"
15383982,"GUARDRAIL"
15384015,"FENCE"
15384015,"GUARD RAIL"
15384121,"FENCE & POST"
15384159,"STOP SIGN $700"
15384171,"RETAINING  WALL"
15384291,"BUILDING"
15384291,"LIGHT POLE"
15384291,"FENCE"
15384395,"GUARD RAIL/ WOOD PILINGS"
15384462,"FENCE LINE (MARASOL RANCH)"
15384512,"LIGHT POLE (#269403)"
15384548,"STOP SIGN"
15384548,"GUARD RAIL"
15384608,"BARB WIRE/METAL POST FENCE"
15384696,"TREE / BUSHES"
15385051,"MITSUBISHI MT 2501 FD"
15385201,"STOP SIGN"
15385204,"TELEPHONE POLE"
15385268,"MINOR TELEPHONE POLE DAMAGE"
15385268,"PAINT TRANSFER, IRON FENCE"
15385343,"DAMAGED MAIL BOXES"
15385468,"APPROX. 10 FEET BARB WIRE FENCE"
15385489,"BARBED WIRE FENCE & POST"
15385537,"CONCRETE BARRIER"
15385549,"BARBED WIRE FENCE"
15385649,"APPROXIMATELY 100 FEET PIPE FENCE"
15385659,"DAMAGED BARBED WIRE FENCE"
15385661,"PEDESTRIAN SIGN LIGHT"
15385664,"BUILDING"
15385788,"DESTROYED CHAIN LINK FENCE"
15385788,"CHIPPED WOODEN POLE"
15385788,"DESTROYED CHAIN LINK FENCE"
15385901,"CABLE BARRIER"
15386152,"TELEPHONE POLE"
15386152,"GENERIC STRRET SIGN"
15386219,"FENCE"
15386224,"SMALL STATE SIGN"
15386224,"5 DELINEATOR POSTS"
15386239,"HIGH GAME FENCE"
15386239,"SKIDSTEER/BOBCAT"
15386384,"FENCE"
15386396,"MAILBOX"
15386396,"TREE"
15386577,"CABLE BARRIER"
15386663,"FENCE"
15386719,"CHAIN LINK FENCE"
15386802,"CITY OF ROWLETT FIRE HYDRANT"
15386802,"CITY OF ROWLETT STREET SIGN"
15386828,"BARRELS WITH CABLE"
15386998,"GUARD RAIL"
15387090,"METAL MAILBOX"
15387114,"WOODEN FENCE"
15387221,"WOODEN POST AND WIRE"
15387294,"LANDSCAPING"
15387321,"YARD/BUSHES"
15387376,"FENCE"
15387397,"CONCRETE BARRIER"
15387434,"DESTROYED METAL SIGN"
15387434,"CHIPPED LARGE TREE"
15387434,"CONCRETE CURB"
15387529,"PLAYGROUND EQUIPMENT"
15387529,"FENCE"
15387549,"STOP SIGN"
15387589,"SIGN"
15387616,"GUARD RAIL"
15387850,"CABLE BARRIER"
15387856,"UTILITY POLE"
15387856,"FENCE"
15387866,"CONCRETE BARRIER"
15387943,"GUARD RAIL"
15388069,"SLICK ROAD SIGN"
15388100,"BARB WIRE FENCE"
15388158,"OUTSIDE JERSEY BARRIER"
15388285,"CENTER MEDIAN CABLE"
15388321,"CREPE MYRTLE TREE"
15388452,"LIGHT POLE #8267"
15388477,"FENCE DAMAGE"
15388716,"BROKEN WINDOW"
15388804,"CONCRETE WALL"
15388899,"LANDSCAPING/TREES"
15389171,"JERSEY WALL BARRIER"
15389180,"CONCRETE  BARRIER"
15389184,"JERSEY BARRIER"
15389286,"LIVE WIRES"
15389295,"DAMAGE TO INSIDE OUTSIDE JERSEYWALL"
15389420,"PARKING LOT LIGHT POLE"
15389642,"BARBED WIRE FENCE"
15389810,"YIELD SIGN/FIRE HYDRANT"
15389871,"2 POWER POLES"
15389874,"SIGNAL LIGHT"
15389949,"CONCRETE BARRIER"
15390137,"GUARDRAIL"
15390424,"FREEWAY CRASH BARRICADE BARRELS"
15390458,"APPROXIMATELY 50 FT OF GUARDRAIL"
15390533,"FENCE"
15390561,"3X MAIL BOXES"
15390629,"TRAFFIC SIGNAL POLE"
15390673,"BARB WIRE FENCE"
15390697,"GUARD RAIL"
15390702,"COUNTY ROAD SIGN"
15390702,"STOP SIGN POLE WITH ONE WAY SIGN"
15390893,"DAMAGED HAND RAIL TO SIDEWALK"
15390893,"ONE WAY TRAFFIC SIGN"
15390893,"AT&T BOX #9601"
15391183,"CONCRETE BARRIER"
15391527,"GUARD RAIL"
15391669,"FENCE POST AND WIRE"
15391686,"FENCE"
15391688,"FENCE AND 3 WOODEN POLES"
15391695,"DIRECTIONAL ARROW STREET SIGN"
15391703,"30 FT OF WIRE FENCE & POSTS"
15391757,"GUARD RAIL"
15391902,"CONCRETE COLVERT"
15391902,"MAIL BOX"
15391944,"LIGHT POLE & CRASH BARRIER"
15392112,"LANDSCAPING STONE"
15392159,"FENCE"
15392159,"TELEPHONE POLE & BOX"
15392170,"MAILBOX ON WEST SIDE OF ROADWAY"
15392170,"WOODEN WALKWAY OVER DITCH TO FRONT YARD"
15392218,"CONCRETE BARRIER WALL"
15392241,"CONCRETE BARRIER"
15392295,"DAMEGED SIGN"
15392538,"TWO MAIL BOXES"
15392723,"BENT POLE/FENCE (METAL)"
15392727,"HIGHWAY SIGN"
15392727,"FENCE"
15392727,"PHONE BOX"
15392727,"POWER POLE"
15392735,"TXDOT SIGN"
15392735,"TREE AND BARBED WIRE FENCE"
15392765,"6FT OF ATTENUATOR DAMAGE"
15392935,"SIGN"
15392935,"FENCE"
15393685,"2 SIGNS, BENT AND BROKEN POLES"
15393784,"FIRE HYDRANT"
15393784,"FENCE"
15393949,"HANDRAIL"
15393958,"GUARDRAIL"
15394058,"FIRE HYDRANT"
15394104,"METAL GATE AND FENCE POST"
15394180,"DAMAGED FENCE"
15394382,"STEEL WIRE FENCE"
15394544,"TXDOT CRUSH BARRIER"
15394618,"STOP SIGN"
15394682,"FENCE"
15394857,"GUARDRAIL DAMAGE"
15394877,"TREE"
15395118,"CURB"
15395178,"GAS POLE FENCE"
15395659,"FENCE WALL, PLANTS & CONCRETE ISLAND"
15395659,"TELEPHONE BOX"
15395898,"ROADSIGN"
15396581,"STOP SIGN"
15396941,"CONCRETE CURBING"
15397574,"ELECTRIC POLE"
15397894,"BARBED WIRE FENCE"
15397971,"CENTER RAIL ROAD CROSSING ARMS #024384E"
15398006,"EZ RIDER METAL BUS STOP FRAM"
15398008,"PRIVATE RESIDENCE"
15398008,"TREE"
15398008,"FENCE"
15398008,"LANDSCAPE"
15398188,"GUARD RAIL"
15398434,"TXDOT CABLE BARRIER"
15398439,"LIVE OAK TREE"
15398439,"STREET CURB"
15398512,"PIPE FENCE"
15398531,"SPEED LIMIT SIGN"
15398691,"TELEPHONE POLE"
15398898,"150 FT GUARDRAIL"
15399408,"50 FT GUARD RAIL"
15399471,"RR CROSSING SIGN"
15399971,"MAILBOX"
15399971,"SHRUBBERY"
15400048,"THREE WINDOWS AND WINDOW FRAMING AT 444"
15400074,"STOP SIGN/3 BOLTS AT BASE BROK"
15400119,"LANDSCAPING, TREE"
15400140,"TELEPHONE POLE"
15400179,"GUARDRAIL"
15400390,"APPROXIMATELY 36 FT OF GUARD RAIL"
15400430,"FIRE HYDRANT AND STOP SIGN"
15400718,"METAL GATE"
15400978,"GUARDRAIL DAMAGE"
15402720,"LADDER ATTACHED TO RR CROSSING SIGN"
15403120,"MAILBOX"
15403560,"STONE WALL"
15403826,"GARAGE"
15404125,"US 75 AND SH 121 SIGN"
15404599,"WARNING SIGN"
15404599,"MAILBOX"
15404599,"WIRE FENCE"
15405337,"MAILBOX"
15405563,"CENTER GUARDRAIL WIRES"
15406556,"GUARD RAIL AND POST"
15407063,"METAL FENCE BROKEN"
15407883,"WATER BARRELS"
15408161,"BRICK MAIL BOX"
15408161,"MAILBOX-237"
15408161,"MAILBOX-339"
15408161,"NEWS PAPER MAILBOX"
15408161,"MAILBOX-376"
15408161,"MAILBOX-13286"
15408161,"WIRE FENCE"
15408161,"MAIL BOX-341"
15408161,"NEWS PAPER MAILBOX"
15408161,"MAIL BOX-13292"
15408161,"MAIL BOX-403"
15408161,"MAILBOX-250"
15408161,"MAILBOX-345"
15408209,"STREET SIGN"
15409055,"20' FOOT WOOD POLE WITH COMMERCIAL FLOOD"
15409134,"MAILBOX"
15409218,"WOOD AND CONCRETE FENCE $300"
15409931,"STREET LIGHT POLL AND LAMP # 337513"
15411291,"BARBED WIRE FENCE DAMAGED"
15411291,"FIRE HYDRANT"
15412996,"ROSE BUSHES ON MEDIAN AND TREE"
15413500,"ELECTRICAL POLE"
15413553,"DAMAGE TO CONCRETE COLUMN"
15413710,"BRIDGEVIEW FLOWERS BUILDING"
15413762,"CULVERT"
15413763,"MAILBOX"
15413844,"METAL GUARDRAIL"
15413861,"FENCE"
15416139,"FIRE HYDRANT DESTROYED"
15417462,"TELEPHONE POLE"
15420380,"ELETRIC POLE"
15421114,"STRRET LIGHT #636188"
15421121,"EXIT 153 SIGN"
15421121,"GUARD RAIL"
15421122,"CONCRETE BARRIER"
15421919,"FENCE"
15422924,"WOODEN FENCE"
15423433,"HOUSE"
15428969,"CRASH BARRELS"
15429998,"STOP SIGN"
15430386,"RESIDENCE-WEST SIDE OF GARAGE"
15433179,"GARAGE DOOR TO THE RESIDENCE"
15433247,"APPROXIMATELY 30 FEET OF METAL ROD IRON"
15433281,"SOLAR POWER YELLOW WARNING SIGNAL LIGHT"
15433452,"CARPORT"
15433452,"CHAINLINK FENSE"
15433912,"STREET SIGN"
15434071,"DECORATIVE SHRUBBERY"
15434143,"RESIDENCE"
15434146,"LANDSCAPING"
15437281,"WOODEN FENCE"
15443220,"JERSEY BARRIER"
15443220,"SCUFFS AND SCRAPES"
15444305,"GUARD RAIL"
15444618,"ENCLOSED TRAILER"
15444618,"TRAVEL TRAILER"
15444619,"ELECTRIC UTILITY POLE-WIRES"
15444622,"TELEPHONE CABLE BOX"
15447638,"FRONT YARD"
15447638,"MAIL BOX"
15447736,"POWER LINE UTILITY POLE"
15450020,"JERSEY BARRIER SCUFFS AND SCRAPES"
15456100,"STATE OF TEXAS WRONG WAY SIGN"
15456100,"CHAIN LINKED FENCE & A LARGE SCHOOL SIGN"
15468500,"SCUFFS AND SCRAPES TO THE CONCRETE WALL"
15469717,"CURB DAMAGE"
15469717,"CURB DAMAGE"
15472033,"LIGHT POST"
15472033,"WATER METER"
15472961,"STOP SIGN"
15473217,"CONSTRUCTION BARRELS"
15473217,"CONCRETE BARRIER"
15473561,"TREE"
15485991,"FENCE"
15488436,"TELEPHONE POLE"
15490187,"GUARDRAIL"
15496652,"POLE NUMBER 28518"
15496652,"LIGHT POLE NUMBER 712026"
15496654,"STORM/SEWER DRAIN"
15496654,"AT&T UNDERGROUND CABLE"
15500715,"CULVERT"
15504126,"CHAINLINK FENCE"
15508143,"TOMB STONE AND SIGN"
15508879,"GUARDRAIL WEST SIDE OF ROADWAY"
15527335,"APPROX 50 FEET CYCLONE FENCE"
15529948,"BRICK AND CONCRETE MAIL BOX"
15530054,"COMANCHE DR"
15540045,"APPROX 170 FT OF CABLE (MEDIAN)"
15626109,"SCUFFS AND SCRAPES TO THE CONCRETE WALL"
15646957,"8'-10"" TREE"
15646957,"40 FEET OF FENCE"
15646957,"20"" TREE"
15665854,"GAURD RAIL DAMAGE"
15667675,"GUARD RAIL 70FT"
15668796,"WOODEN UTILITY POLE"
15700024,"FITCH BARRIERS"
15377868,"BRIDGE HEIGHT ROAD SIGN"
15378773,"CHAIN LINK FENCE"
15378773,"TXDOT ARROW SIGN"
15378989,"APEX BARRELS"
15379923,"LUMINARE WITH ARM PLUS INSTALLATION X2"
15380010,"CENTER POINT ENERGY LIGHT POLE #474415"
15380036,"ELECTRICAL POLE GUIDE WIRE"
15380036,"SMALL TREE"
15381002,"LIGHT POLE"
15381008,"FENCE KNOCKED DOWN"
15381310,"LANSCAPING"
15381806,"FLASHING SCHOOL WARNING SIGN"
15382105,"BRICK WALL (SE CORNER OF INTERSECTION)"
15382348,"GUARD RAIL"
15382429,"GUARD RAIL"
15382857,"STREET SIGN"
15382857,"GUARD RAIL"
15382866,"FENCING"
15382866,"HOME EXTERIOR"
15382877,"RAIL ROAD SIGN"
15382877,"GATE SIGN"
15383068,"LIGHT POLE"
15383143,"POLE"
15383848,"CHAIN LINK FENCE"
15383933,"CONTCT WALTER LITTLE JOHN"
15383933,"BUILDING /GLASS/ MARBLE"
15384163,"SIGNAL LIGHT POLE"
15384296,"MAIL BOX AT 7214 E FM 1960"
15384442,"CROSSWALK SIGN"
15384442,"STREET SIGNS"
15384442,"WATER HYDRANT"
15384442,"CROSSWALK SIGN"
15384787,"FRONT WALL OF RESIDENCE"
15384787,"CHAIN LINK FENCE"
15384800,"ELECTRIC POLE"
15385353,"IRON FENCE"
15385409,"BENT MAIL BOX POST"
15385414,"FIRE HYDRANT DAMAGED"
15385533,"FENCE"
15385635,"SCRAPES AND DENTS TO BICYCLE"
15385646,"APPROXIMATELY 50 FEET BARBED WIRE FENCE"
15385775,"LIGHT POLE"
15385830,"PLASTIC APEX POSTS"
15386088,"STOP SIGN"
15386127,"MINOR SCRATCHES"
15386252,"STOP SIGN AND ROAD RASH"
15386252,"TREES AND YARD"
15386413,"DAMAGED UTILITY POLE"
15386532,"HEDGE/SRUB DAMAGED"
15386660,"GRASS AND SPRINKLER HEADS"
15386824,"STREET LIGHT"
15386825,"HURRICANE FENCE"
15386886,"YELLOW METAL FENCE POLE"
15387361,"GUARDRAIL"
15387399,"PRIVACY FENCE"
15387424,"DAMAGED MAILBOX"
15387424,"BOAT TRAILER"
15387493,"PLANTS"
15387689,"POLE & SIGN"
15387704,"BARBED WIRE FENCE & POSTS"
15387704,"2 - UTILITY POLES, WIRE"
15387704,"STOP SIGN"
15387784,"MAILBOX"
15387794,"15 FEET GUARD RAIL"
15387837,"STOP SIGN"
15387939,"TREE"
15387939,"LIGHT POLE"
15388011,"RESIDENCE"
15388135,"TRAFFIC SIGNAL CONTROL BOX"
15388138,"SCUFFS TO DELINEATOR"
15388154,"CITY OF HOUSTON LIGHT POLE #506495"
15388182,"STREET SIGN"
15388242,"METAL POLE"
15388264,"ROAD SIGN"
15388264,"FENCE"
15388282,"MAIL BOX"
15388416,"TOTALED"
15388427,"CONCRETE WALL"
15388436,"CONCRETE BARRIER"
15388555,"LIGHT POLE"
15388611,"GAURD RAIL"
15388621,"POSSIBLE DAMAGE TO GATE KEY PAD"
15388654,"CONCRETE JERSEY BARRIER"
15388687,"CONSTRUCTION BARRIER"
15388870,"CEMENT BARRIER"
15388891,"FIRE HYDRANT"
15388965,"ROCK WALL"
15389187,"CRASH BARRELS"
15389311,"STOP SIGN"
15389311,"SIGN"
15389439,"CURVE SIGN"
15389453,"FRONT BUILDING DAMAGED"
15389457,"TREE"
15389508,"TREE"
15389535,"LANDSCAPING"
15389586,"RR GUARD RAIL"
15389586,"TELEPHONE POLE"
15389606,"DIRECTION REFLECTOR SIGN"
15389606,"FENCELINE AND T POSTS"
15389606,"FENCELINE AND T POSTS"
15389714,"GATE ARM"
15389899,"TREE"
15390017,"PASTURE FENCE"
15390023,"40 FT SECTION OF FENCE"
15390133,"WARING SIGN"
15390136,"GUARDRAIL"
15390203,"CHAIN LINK FENCE"
15390210,"STOP SIGN"
15390210,"CONCRETE CULVERT"
15390264,"APPX 25 FEET GUARDRAIL AND SUPPORT POLES"
15390279,"TELEPHONE BOX"
15390279,"SIGN"
15390279,"MAILBOX"
15390279,"MAILBOX POST"
15390282,"METAL PIPE FENCE"
15390285,"WOOD MAIL BOX"
15390297,"CRASH BARRELS IH 10 EB RAMP TO IH 45 NB"
15390352,"PIPE FENCE"
15390407,"GUARD RAIL"
15390408,"GUARD RAIL"
15390426,"LANDSCAPE TIMBERS"
15390483,"ROADSIDE HIGHWAY EXIT SIGN"
15390525,"MAILBOX"
15390542,"ACTUATOR GUARD RAIL"
15390549,"STREET SIGN"
15390723,"50 YARDS OF FENCE"
15391097,"BARBED WIRE FENCE"
15391275,"WOODEN FENCE"
15391633,"BARRICADES / ROAD SIGN"
15391733,"MAILBOX AND WOOD POST DAMAGE"
15391733,"TIN MAILBOX/ CONCRETE DAMAGE"
15391778,"STREET SIGN"
15391790,"MINOR SCRAPES ON TREE"
15391891,"BARRIER CABLE"
15391935,"STOP SIGN / STREET ADDRESS. NOT STANDING"
15392039,"CONCRETE BARRICADE"
15392062,"ROCK"
15392062,"CACTUS PLANT"
15392140,"WOODEN UTILITY POLE"
15392145,"MAIL BOX"
15392185,"DRIVE THRU METAL POLE"
15392212,"LANDSCAPING"
15392222,"3 FEET PAINT TRANSFER ON CONCRETE  WALL"
15392254,"PAINT TRANSFER TO POLE"
15392291,"UTILITY POLE"
15392291,"RESIDENCE /  STRUCTURE"
15392291,"FOLAGE"
15392404,"TREE"
15392404,"MAIL BOX"
15392469,"TEMPORARY SIGN"
15392568,"BRICK PAVED SIDEWALK"
15392568,"TREE"
15392572,"CONCRETE BARRIER"
15392573,"CONCRETE BARRIER"
15392681,"GUARD RAIL"
15392720,"DUMPSTER"
15392816,"MINOR DAMAGE TO LANDSCAPING / WALL"
15392847,"SIGNAL LIGHT POLE"
15392900,"MAIL BOX"
15393015,"METAL GUARD RAIL WITH WOODEN POSTS"
15393134,"CONCRETE WALL"
15393160,"NTS TELEPHONE POLE"
15393259,"BUILDING WALL"
15393440,"LIGHT POLE"
15393762,"GOAT FENCE"
15393855,"LARGE GREEN ROAD SIGN"
15393863,"METAL PIPE GATE"
15394004,"DAMAGE TO OUTER WALL"
15394024,"CHAIN LINK FENCE"
15394040,"TURN INDICATOR SIGNS"
15394148,"UTILITY POLE"
15394168,"5 FEET PAINT/TIRE TRANSFER TO BARRIER"
15394178,"CABLE BARRIER"
15394215,"CONCRETE CULVERT"
15394249,"NO PARKING SIGN"
15394249,"METAL STREET LIGHT POLE"
15394359,"BROKEN TELEPHONE POLE"
15394372,"4 POSTS AND 100 FT WIRE FENCE/BARBE WIRE"
15394413,"IMPACT ATTENUATOR"
15394564,"DELINEATOR POLES"
15394564,"BARRIER WALL"
15394579,"BARBED WIRE FENCE"
15394612,"TREE"
15394677,"SPEED LIMIT SIGN"
15394677,"UTILITY POLE"
15394951,"SCUFFS TO INSIDE/OUTSIDE JERSEY BARRIER"
15394964,"SHEETROCK"
15395091,"GUARD RAIL"
15395094,"STREET SIGN"
15395133,"LARGE ROCK PALLET"
15395135,"TREE"
15395145,"UTILITY POLE"
15395175,"LARGE SIGN"
15395183,"GUARDRAIL"
15395189,"DAMAGED PEDESTRIAN LIGHT POLE"
15395374,"STREET LIGHT BOX"
15395409,"CONCRETE BARRIER"
15395447,"SCUFFS AND SCRAPES TO WALL"
15395475,"FENCE"
15395486,"STREET LIGHT POLE"
15395530,"BRICK MAIL BOX"
15395573,"STREET SIGN W/STOP SIGN"
15395573,"FENCE"
15395633,"LIGHT POLE"
15395633,"CHAIN LINK FENCE"
15395643,"GUARDRAIL"
15395686,"DAMAGED LIGHT POLE."
15395809,"BEAUTIFICATION/ TREE"
15395844,"FRONT YARD FENCE"
15395844,"STREET SIGN SE10/HILL"
15395864,"YIELD SIGN"
15395990,"SIGN"
15396033,"BARB WIRED FENCE"
15396127,"CONCRETE BARRIER"
15396129,"UTILITY POLE #238350"
15396197,"35 FT OF GUARD RAIL"
15396251,"WALL ON NE CORNER OF HOUSE"
15396251,"PRIVACY FENCE"
15396274,"LIGHT POLE IN MEDIAN (2440 S. COLLINS)"
15396429,"CEMENT BARRIER"
15396650,"100' FENCE"
15396650,"UTILITY/CABLE BOX"
15396654,"MAIL BOX"
15396746,"YELLOW CRASH BARRIER"
15396875,"ROAD SIGN"
15396900,"FENCE"
15397044,"BARBWIRE FENCING"
15397163,"SHIFTED  POWER POLE"
15397186,"METAL POLE WITH 2 STREET LAMPS"
15397223,"WHITE BRICK MAILBOXES"
15397300,"METAL FENCE"
15397330,"FENCE"
15397330,"GAS METER"
15397344,"AT&T CABLE BOX"
15397350,"NONE"
15397360,"FENCE"
15397441,"CONCRETE WALL"
15397444,"5 FT PAINT TRASFER: 2 CONCRETE BARRIERS"
15397451,"GRASS MEDIAN TIRE INDENTIONS IN GRASS"
15397451,"GRASS AND INDENTIONS IN FRONT YARD"
15397488,"SHEET METAL FENCE"
15397488,"ELECTRIC POLE"
15397523,"METAL POLE"
15397553,"STONE WORK FOR WALL"
15397553,"30 MPH SPEED LIMIT SIGN W/POLE"
15397560,"$1500 30FT FENCE DAMAGED"
15397655,"TELEPHONE POLE"
15397690,"FENCE AND MAILBOX"
15397709,"30 FEET ROD IRON FENCE"
15397715,"SIGNAL LIGHT AHEAD SIGN"
15397715,"METAL DRAINAGE COLVERT"
15397721,"FENCE"
15397790,"CHAIN LINK FENCE"
15397840,"FENCE"
15397855,"WORK ZONE SIGN"
15397865,"SIGNAL LIGHT"
15398264,"CHIPPED WOODEN POST"
15398273,"DAMAGE TO INTERSTATE DIVIDER CABLES"
15398387,"GAS PUMP- KNOCKED OVER"
15398580,"PIPE FENCE"
15398602,"BUILDING DAMAGED"
15398614,"BARB WIRE FENCE AND 5 T POSTS"
15398636,"GUARDRAIL DAMAGE"
15398715,"YIELD SIGN"
15398759,"METAL FENCE"
15398760,"MAIL BOX"
15398760,"GAS METER"
15398768,"CHAIN LINK FENCE"
15398769,"TRAFFIC BARRELS"
15398772,"FENCE X 2 TREE 4X4 ON DRIVEWAY"
15398831,"ROAD SIGN"
15398831,"FENCE"
15398886,"GUARD RAIL"
15398888,"FIRE HYDRANT"
15398943,"GUARDRAIL"
15398964,"BARBED WIRE FENCE"
15398997,"CENTER CABLE DIVIDER"
15399054,"GATE"
15399054,"ROAD SIGN"
15399217,"GUARDRAIL AND DELINEATOR POST"
15399217,"PHONE CABLE TIE-OFF"
15399217,"RAILROAD TRACK, CROSSING STAND, LIGHTS"
15399324,"SPEED LIMIT SIGN"
15399436,"METAL SIGNAL LIGHT POLE"
15399436,"BUS STOP SIGN"
15399436,"METAL STREET LIGHT POLE"
15399658,"NONE"
15399666,"MANHOLE COVER"
15399711,"CONCRETE BARRIER"
15399779,"UTILITY TRAILER"
15399923,"25 FT OF GUARDRAIL ON RIGHT BY EXIT"
15400203,"30 FT IRON FENCE"
15400476,"STREET SIGN"
15400508,"GUARD RAIL"
15400584,"WOODEN FENCE, TREE, GARDEN SHELF"
15400585,"DRIVE THRU SIGN"
15400633,"CABLE BARRIER"
15400638,"MAIL BOX"
15400667,"BENT SPEED LIMIT SIGN"
15400713,"VERTICAL PANEL"
15400866,"AUSTIN ENERGY POWER POLE # 398102"
15400898,"FENCE"
15400945,"PED. CROSSWALK SIGNAL POLE"
15400945,"TREES, SPRINKLER SYSTEM"
15401119,"FENCE DAMAGE"
15401133,"YELLOW TRAFFIC BARRICADES"
15401160,"CENTER MEDIAN BARRIER CABLE"
15401167,"UTILITY POLE"
15401167,"WOODEN FENCE AND MAILBOX"
15401301,"50 FT GUARDRAIL; 11 POSTS"
15401323,"METAL ATTENUATOR"
15401334,"CONCRETE WALL"
15401335,"TRAFFIC  LIGHT POLE"
15401378,"DAMAGE TO MAILBOX"
15401378,"DAMAGE TO MAILBOX"
15401432,"LANDSCAPE"
15401794,"DAMAGED GUARD RAIL"
15401794,"DAMAGED LIGHT POLE"
15401794,"2 DAMAGED LIGHT POLES"
15401853,"AIR COMPRESSOR/ WATER LINE , PAY PHONE"
15401855,"UTILITY POLE/FIBER OPTIC BOX"
15401855,"15 FT CHAIN LINK FENCE"
15401880,"BARRICADE"
15401888,"CROSS WALK POLE AND SIGN"
15401938,"GUARD RAIL DAMAGED"
15401977,"SPRINKLER SYSTEM, LAND SCAPE AND SIGN"
15401997,"CONCRETE GUARD RAIL"
15402020,"SCUFFS AND SCRATCHES TO WALL"
15402031,"RAILROAD LEVER"
15402031,"GUARD RAIL 30 FT"
15402217,"FENCE AND CATTLE GUARD"
15402229,"FENCE AND HOUSE"
15402229,"FENCE AND LANDSCAPING"
