"CRASH_ID","UNIT_NBR","DRVR_LIC_RESTRIC_ID"
15265823,1,"WITH CORRECTIVE LENSES"
15265823,2,"WITH CORRECTIVE LENSES"
15265829,1,"NONE"
15265829,2,"WITH CORRECTIVE LENSES"
15265833,1,"WITH CORRECTIVE LENSES"
15265833,2,"NONE"
15265856,1,"NONE"
15265862,1,"NONE"
15265873,1,"WITH CORRECTIVE LENSES"
15265873,2,"WITH CORRECTIVE LENSES"
15265873,3,"NONE"
15265873,4,"NONE"
15265876,1,"WITH CORRECTIVE LENSES"
15265876,2,"NONE"
15265876,3,"NONE"
15265877,1,"WITH CORRECTIVE LENSES"
15265877,2,"NONE"
15265881,1,"NONE"
15265881,2,"NONE"
15265882,1,"WITH CORRECTIVE LENSES"
15265882,2,"WITH CORRECTIVE LENSES"
15265887,1,"NONE"
15265887,2,"NONE"
15265887,3,"NONE"
15265898,1,"WITH CORRECTIVE LENSES"
15265898,2,"NONE"
15265931,1,"NONE"
15265931,2,"UNLICENSED"
15265931,3,"WITH CORRECTIVE LENSES"
15265949,1,"NONE"
15265950,1,"UNLICENSED"
15265950,2,"NONE"
15265958,1,"WITH CORRECTIVE LENSES"
15265958,2,"NONE"
15265961,1,"WITH CORRECTIVE LENSES"
15265961,2,"UNLICENSED"
15265961,3,"WITH CORRECTIVE LENSES"
15265971,1,"OTHER/OUT OF STATE"
15265975,1,"UNLICENSED"
15265975,2,"UNLICENSED"
15266011,1,"NONE"
15266011,2,"NONE"
15266011,3,"NONE"
15266015,1,"NONE"
15266015,2,"NONE"
15266017,1,"NONE"
15266017,2,"NONE"
15266020,1,"WITH CORRECTIVE LENSES"
15266020,2,"NONE"
15266024,1,"NONE"
15266024,3,"NONE"
15266025,1,"NONE"
15266025,2,"NONE"
15266056,1,"UNLICENSED"
15266056,2,"NONE"
15266079,1,"OTHER/OUT OF STATE"
15266079,2,"NONE"
15266081,1,"WITH CORRECTIVE LENSES"
15266081,2,"UNLICENSED"
15266081,3,"UNLICENSED"
15266134,1,"NONE"
15266134,2,"NONE"
15266139,1,"NONE"
15266139,2,"NONE"
15266185,1,"NONE"
15266190,1,"NONE"
15266194,1,"NONE"
15266194,2,"NONE"
15266216,1,"NONE"
15266271,1,"NONE"
15266271,2,"NONE"
15266273,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15266302,1,"NONE"
15266302,2,"NONE"
15266317,1,"NONE"
15266317,2,"NONE"
15266317,3,"NONE"
15266328,1,"NONE"
15266330,1,"NONE"
15266330,2,"NONE"
15266332,1,"WITH CORRECTIVE LENSES"
15266332,2,"UNLICENSED"
15266335,1,"NONE"
15266335,2,"NONE"
15266336,1,"NONE"
15266336,2,"NONE"
15266354,1,"OTHER/OUT OF STATE"
15266358,1,"WITH CORRECTIVE LENSES"
15266358,2,"WITH CORRECTIVE LENSES"
15266361,1,"UNLICENSED"
15266361,2,"WITH CORRECTIVE LENSES"
15266371,1,"WITH CORRECTIVE LENSES"
15266371,2,"NONE"
15266378,1,"NONE"
15266396,1,"NONE"
15266396,2,"NONE"
15266402,1,"NONE"
15266402,2,"NONE"
15266421,1,"NONE"
15266422,1,"NONE"
15266422,2,"UNLICENSED"
15266435,1,"LOFS 21 OR OVER"
15266435,2,"NONE"
15266443,1,"UNLICENSED"
15266443,2,"NONE"
15266457,1,"UNKNOWN"
15266457,2,"UNKNOWN"
15266468,1,"UNLICENSED"
15266468,2,"UNLICENSED"
15266468,3,"NONE"
15266473,1,"NONE"
15266473,2,"NONE"
15266475,1,"NONE"
15266475,2,"WITH CORRECTIVE LENSES"
15266482,1,"UNLICENSED"
15266492,1,"UNLICENSED"
15266509,1,"NONE"
15266509,2,"WITH CORRECTIVE LENSES"
15266509,2,"OPERATION CLASS A EXEMPT VEH AUTHORIZED"
15266509,3,"NONE"
15266516,1,"WITH CORRECTIVE LENSES"
15266516,2,"NONE"
15266523,1,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15266535,1,"WITH CORRECTIVE LENSES"
15266535,2,"WITH CORRECTIVE LENSES"
15266535,3,"WITH CORRECTIVE LENSES"
15266543,1,"WITH CORRECTIVE LENSES"
15266543,2,"NONE"
15266543,3,"WITH CORRECTIVE LENSES"
15266552,1,"LOFS 21 OR OVER"
15266562,1,"OTHER/OUT OF STATE"
15266562,2,"NONE"
15266565,1,"NONE"
15266569,1,"NONE"
15266569,2,"WITH CORRECTIVE LENSES"
15266571,1,"UNLICENSED"
15266571,2,"NONE"
15266571,3,"NONE"
15266580,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15266591,1,"WITH CORRECTIVE LENSES"
15266591,2,"NONE"
15266593,1,"NONE"
15266593,2,"NONE"
15266596,1,"NONE"
15266596,3,"OTHER/OUT OF STATE"
15266597,1,"NONE"
15266597,2,"OTHER/OUT OF STATE"
15266599,1,"STATED ON LICENSE"
15266599,2,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
15266599,3,"WITH CORRECTIVE LENSES"
15266599,4,"WITH CORRECTIVE LENSES"
15266599,5,"NONE"
15266629,1,"WITH CORRECTIVE LENSES"
15266629,2,"UNLICENSED"
15266631,1,"NONE"
15266631,2,"NONE"
15266632,1,"NONE"
15266632,2,"NONE"
15266637,1,"NONE"
15266637,2,"UNLICENSED"
15266639,1,"NONE"
15266648,1,"NONE"
15266648,2,"UNLICENSED"
15266658,1,"NONE"
15266658,2,"NONE"
15266666,1,"NONE"
15266666,2,"NONE"
15266669,1,"UNLICENSED"
15266671,1,"NONE"
15266678,1,"NONE"
15266680,1,"NONE"
15266680,2,"WITH CORRECTIVE LENSES"
15266680,2,"LOFS 21 OR OVER"
15266680,2,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
15266695,1,"WITH CORRECTIVE LENSES"
15266701,1,"NONE"
15266701,2,"NONE"
15266702,1,"NONE"
15266702,2,"NONE"
15266703,1,"NONE"
15266703,2,"OTHER/OUT OF STATE"
15266709,1,"UNLICENSED"
15266709,2,"WITH CORRECTIVE LENSES"
15266728,1,"UNLICENSED"
15266728,2,"WITH CORRECTIVE LENSES"
15266733,1,"UNLICENSED"
15266734,1,"NONE"
15266734,2,"NONE"
15266736,1,"WITH CORRECTIVE LENSES"
15266736,2,"WITH CORRECTIVE LENSES"
15266755,1,"NONE"
15266761,1,"OTHER/OUT OF STATE"
15266761,3,"NONE"
15266762,1,"NONE"
15266762,2,"NONE"
15266767,1,"WITH CORRECTIVE LENSES"
15266767,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15266767,2,"WITH CORRECTIVE LENSES"
15266775,1,"UNLICENSED"
15266775,2,"WITH CORRECTIVE LENSES"
15266780,1,"NONE"
15266780,2,"NONE"
15266780,3,"UNKNOWN"
15266780,4,"NONE"
15266780,5,"NONE"
15266793,1,"WITH CORRECTIVE LENSES"
15266793,2,"WITH CORRECTIVE LENSES"
15266796,1,"UNLICENSED"
15266796,2,"UNKNOWN"
15266797,1,"WITH CORRECTIVE LENSES"
15266798,1,"UNLICENSED"
15266798,2,"NONE"
15266801,1,"NONE"
15266801,2,"WITH CORRECTIVE LENSES"
15266805,1,"NONE"
15266805,2,"WITH CORRECTIVE LENSES"
15266816,1,"UNLICENSED"
15266819,1,"NONE"
15266825,1,"NONE"
15266829,1,"NONE"
15266840,1,"WITH CORRECTIVE LENSES"
15266840,2,"NONE"
15266854,1,"UNLICENSED"
15266854,2,"NONE"
15266857,1,"NONE"
15266858,1,"WITH CORRECTIVE LENSES"
15266858,2,"NONE"
15266858,3,"NONE"
15266858,4,"NONE"
15266858,5,"NONE"
15266866,1,"WITH CORRECTIVE LENSES"
15266866,2,"WITH CORRECTIVE LENSES"
15266872,1,"NONE"
15266873,1,"NONE"
15266873,2,"NONE"
15266877,1,"NONE"
15266877,2,"NONE"
15266878,1,"NONE"
15266878,3,"WITH CORRECTIVE LENSES"
15266885,1,"WITH CORRECTIVE LENSES"
15266885,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15266889,1,"NONE"
15266889,2,"NONE"
15266894,1,"NONE"
15266894,2,"WITH CORRECTIVE LENSES"
15266898,1,"NONE"
15266898,2,"NONE"
15266902,1,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15266902,1,"VALID TX VISION OR LIMB WAIVER REQUIRED"
15266904,1,"NONE"
15266904,2,"WITH CORRECTIVE LENSES"
15266904,3,"WITH CORRECTIVE LENSES"
15266909,1,"WITH CORRECTIVE LENSES"
15266909,2,"OTHER/OUT OF STATE"
15266918,1,"WITH CORRECTIVE LENSES"
15266922,1,"NONE"
15266922,2,"NONE"
15266928,1,"NONE"
15266929,1,"NONE"
15266929,2,"UNLICENSED"
15266948,1,"NONE"
15266949,1,"WITH CORRECTIVE LENSES"
15266950,1,"UNLICENSED"
15266950,2,"NONE"
15266950,3,"NONE"
15266951,1,"NONE"
15266951,2,"WITH CORRECTIVE LENSES"
15266956,1,"UNKNOWN"
15266956,2,"UNLICENSED"
15266957,1,"NONE"
15266959,1,"NONE"
15266959,2,"NONE"
15266962,1,"NONE"
15266962,2,"NONE"
15266969,1,"NONE"
15266969,2,"WITH CORRECTIVE LENSES"
15266978,1,"UNLICENSED"
15266980,1,"UNLICENSED"
15266980,2,"WITH CORRECTIVE LENSES"
15266982,1,"NONE"
15266985,1,"NONE"
15266985,2,"NONE"
15266986,1,"NONE"
15266986,2,"HME EXPIRATION DATE MM/DD/YY"
15267004,1,"WITH CORRECTIVE LENSES"
15267007,1,"NONE"
15267023,1,"NONE"
15267023,2,"AUTOMATIC TRANSMISSION"
15267023,2,"IGNITION INTERLOCK REQUIRED (EFF. END 12/31/2016)"
15267027,1,"NONE"
15267027,2,"NONE"
15267028,1,"NONE"
15267028,2,"NONE"
15267028,3,"OTHER/OUT OF STATE"
15267028,4,"NONE"
15267029,1,"NONE"
15267029,2,"NONE"
15267029,3,"NONE"
15267032,1,"UNKNOWN"
15267032,2,"UNKNOWN"
15267032,4,"WITH CORRECTIVE LENSES"
15267034,1,"NONE"
15267034,2,"WITH CORRECTIVE LENSES"
15267037,1,"UNLICENSED"
15267037,2,"UNLICENSED"
15267037,3,"OTHER/OUT OF STATE"
15267042,1,"NONE"
15267042,2,"OCC./ESSENT. NEED DL-NO CMV-SEE COURT ORDER (EFF. END 12/31/2016)"
15267054,1,"WITH CORRECTIVE LENSES"
15267060,1,"NONE"
15267060,2,"UNLICENSED"
15267060,3,"NONE"
15267074,1,"LOFS 21 OR OVER"
15267074,1,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
15267074,2,"OTHER/OUT OF STATE"
15267079,1,"NONE"
15267079,2,"NONE"
15267079,3,"WITH CORRECTIVE LENSES"
15267081,1,"WITH CORRECTIVE LENSES"
15267081,2,"WITH CORRECTIVE LENSES"
15267082,1,"WITH CORRECTIVE LENSES"
15267082,2,"WITH CORRECTIVE LENSES"
15267096,1,"WITH CORRECTIVE LENSES"
15267096,2,"OTHER/OUT OF STATE"
15267096,3,"UNLICENSED"
15267096,4,"UNLICENSED"
15267097,1,"WITH CORRECTIVE LENSES"
15267097,2,"UNLICENSED"
15267097,3,"NONE"
15267109,1,"NONE"
15267122,1,"NONE"
15267122,2,"NONE"
15267126,1,"WITH CORRECTIVE LENSES"
15267128,1,"NONE"
15267128,2,"NONE"
15267131,1,"NO AIR BRAKE EQUIPPED CMV"
15267131,1,"FOR CLASS M TRC 545.424 UNTIL MM/DD/YY"
15267131,2,"NONE"
15267141,1,"OTHER/OUT OF STATE"
15267160,1,"UNLICENSED"
15267160,2,"NONE"
15267169,1,"UNLICENSED"
15267169,2,"WITH CORRECTIVE LENSES"
15267188,1,"UNLICENSED"
15267191,1,"NONE"
15267199,1,"WITH CORRECTIVE LENSES"
15267199,3,"WITH CORRECTIVE LENSES"
15267212,1,"NONE"
15267212,2,"NONE"
15267215,1,"NONE"
15267219,1,"NONE"
15267219,2,"NONE"
15267220,1,"NONE"
15267220,2,"UNLICENSED"
15267235,1,"UNLICENSED"
15267235,2,"NONE"
15267236,1,"NONE"
15267238,1,"NONE"
15267241,1,"UNKNOWN"
15267242,1,"NONE"
15267242,2,"WITH CORRECTIVE LENSES"
15267247,1,"NONE"
15267247,2,"NONE"
15267248,1,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15267248,2,"WITH CORRECTIVE LENSES"
15267252,1,"UNLICENSED"
15267254,1,"NONE"
15267254,2,"NONE"
15267272,1,"NONE"
15267275,1,"NONE"
15267275,2,"NONE"
15267275,3,"NONE"
15267276,1,"UNLICENSED"
15267277,1,"NONE"
15267277,2,"NONE"
15267277,3,"NONE"
15267295,1,"NONE"
15267295,2,"NONE"
15267303,1,"NONE"
15267303,2,"NONE"
15267304,1,"NONE"
15267304,2,"NONE"
15267313,1,"WITH CORRECTIVE LENSES"
15267313,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267313,2,"WITH CORRECTIVE LENSES"
15267315,1,"NONE"
15267315,2,"NONE"
15267316,1,"WITH CORRECTIVE LENSES"
15267316,2,"NONE"
15267316,3,"NONE"
15267318,1,"NONE"
15267318,2,"WITH CORRECTIVE LENSES"
15267325,1,"NONE"
15267347,1,"UNLICENSED"
15267356,1,"UNLICENSED"
15267356,2,"NONE"
15267356,3,"UNLICENSED"
15267365,1,"NONE"
15267365,2,"NONE"
15267368,1,"WITH CORRECTIVE LENSES"
15267368,2,"OTHER/OUT OF STATE"
15267376,1,"NONE"
15267376,2,"NONE"
15267389,1,"NONE"
15267389,2,"NONE"
15267407,1,"NONE"
15267407,2,"NONE"
15267409,1,"NONE"
15267409,2,"WITH CORRECTIVE LENSES"
15267419,1,"NONE"
15267419,2,"NONE"
15267437,1,"WITH CORRECTIVE LENSES"
15267437,2,"WITH CORRECTIVE LENSES"
15267453,1,"UNKNOWN"
15267453,2,"NONE"
15267467,1,"NONE"
15267467,2,"NONE"
15267469,1,"OTHER/OUT OF STATE"
15267469,2,"NONE"
15267472,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267472,2,"NONE"
15267481,1,"NONE"
15267481,2,"NONE"
15267481,3,"NONE"
15267482,1,"UNLICENSED"
15267483,1,"UNLICENSED"
15267483,2,"WITH CORRECTIVE LENSES"
15267486,1,"NONE"
15267486,2,"NONE"
15267490,1,"NONE"
15267490,2,"NONE"
15267493,1,"WITH CORRECTIVE LENSES"
15267493,2,"NONE"
15267493,3,"NONE"
15267500,1,"NONE"
15267500,2,"WITH CORRECTIVE LENSES"
15267500,3,"NONE"
15267505,1,"UNLICENSED"
15267505,2,"NONE"
15267505,3,"NONE"
15267507,1,"WITH CORRECTIVE LENSES"
15267520,1,"NONE"
15267521,1,"UNLICENSED"
15267536,1,"NONE"
15267543,1,"WITH CORRECTIVE LENSES"
15267543,2,"NONE"
15267544,1,"NONE"
15267544,2,"UNLICENSED"
15267545,1,"WITH CORRECTIVE LENSES"
15267549,1,"WITH CORRECTIVE LENSES"
15267561,1,"NONE"
15267563,1,"WITH CORRECTIVE LENSES"
15267563,2,"NONE"
15267563,3,"NONE"
15267572,1,"UNLICENSED"
15267574,1,"NONE"
15267574,2,"HME EXPIRATION DATE MM/DD/YY"
15267577,1,"WITH CORRECTIVE LENSES"
15267577,3,"NONE"
15267584,1,"NONE"
15267584,2,"NONE"
15267586,1,"UNLICENSED"
15267586,2,"OTHER/OUT OF STATE"
15267595,1,"NONE"
15267599,1,"NONE"
15267599,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267605,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267605,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267609,1,"UNLICENSED"
15267609,2,"NONE"
15267609,3,"NONE"
15267610,1,"UNLICENSED"
15267624,1,"UNLICENSED"
15267624,2,"NONE"
15267639,1,"NONE"
15267639,2,"NONE"
15267643,1,"UNLICENSED"
15267643,2,"WITH CORRECTIVE LENSES"
15267658,1,"NONE"
15267658,2,"NONE"
15267660,1,"NONE"
15267665,1,"UNLICENSED"
15267665,2,"NONE"
15267669,1,"NONE"
15267669,2,"NONE"
15267679,1,"NONE"
15267679,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267682,1,"UNLICENSED"
15267682,2,"NONE"
15267682,3,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267683,1,"NONE"
15267683,2,"WITH CORRECTIVE LENSES"
15267686,1,"UNKNOWN"
15267686,2,"NONE"
15267686,3,"NONE"
15267686,4,"NONE"
15267687,1,"NONE"
15267687,2,"NONE"
15267689,1,"NONE"
15267689,2,"NONE"
15267700,1,"NONE"
15267700,2,"NONE"
15267707,1,"NONE"
15267707,2,"WITH CORRECTIVE LENSES"
15267707,3,"NONE"
15267717,1,"NONE"
15267717,2,"UNLICENSED"
15267723,1,"WITH CORRECTIVE LENSES"
15267723,2,"NONE"
15267727,1,"WITH CORRECTIVE LENSES"
15267735,1,"WITH CORRECTIVE LENSES"
15267738,1,"UNLICENSED"
15267740,1,"NONE"
15267742,1,"UNLICENSED"
15267746,1,"NONE"
15267757,1,"NONE"
15267757,2,"NONE"
15267761,1,"NONE"
15267761,2,"NONE"
15267762,1,"UNLICENSED"
15267762,2,"OTHER/OUT OF STATE"
15267783,1,"WITH CORRECTIVE LENSES"
15267783,2,"UNKNOWN"
15267833,1,"UNLICENSED"
15267833,2,"NONE"
15267835,1,"NONE"
15267835,2,"UNLICENSED"
15267835,3,"MOPED (EFF. END 12/31/2016)"
15267838,1,"NONE"
15267838,2,"WITH CORRECTIVE LENSES"
15267849,1,"UNLICENSED"
15267849,2,"WITH CORRECTIVE LENSES"
15267851,1,"NONE"
15267854,1,"NONE"
15267854,2,"WITH CORRECTIVE LENSES"
15267860,1,"UNLICENSED"
15267874,1,"WITH CORRECTIVE LENSES"
15267874,2,"WITH CORRECTIVE LENSES"
15267876,1,"WITH CORRECTIVE LENSES"
15267890,1,"NONE"
15267890,2,"NONE"
15267890,3,"UNKNOWN"
15267892,1,"NONE"
15267892,2,"OTHER/OUT OF STATE"
15267893,1,"OTHER/OUT OF STATE"
15267893,2,"NONE"
15267896,1,"WITH CORRECTIVE LENSES"
15267896,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15267899,1,"NONE"
15267899,2,"NONE"
15267908,1,"NONE"
15267908,2,"NONE"
15267915,1,"NONE"
15267915,2,"NONE"
15267920,1,"NONE"
15267920,2,"WITH CORRECTIVE LENSES"
15267927,1,"NONE"
15267927,2,"OTHER"
15267927,3,"NONE"
15267937,1,"WITH CORRECTIVE LENSES"
15267942,1,"NONE"
15267942,2,"NONE"
15267955,1,"OTHER/OUT OF STATE"
15267960,1,"WITH CORRECTIVE LENSES"
15267960,2,"UNKNOWN"
15267980,1,"NONE"
15267980,2,"NONE"
15267983,1,"NONE"
15267983,2,"NONE"
15267985,1,"NONE"
15267993,1,"WITH CORRECTIVE LENSES"
15267996,1,"NONE"
15267996,2,"NONE"
15267997,1,"NONE"
15267999,1,"NONE"
15268011,1,"NONE"
15268012,1,"OTHER/OUT OF STATE"
15268012,2,"NONE"
15268014,1,"UNKNOWN"
15268014,2,"NONE"
15268014,3,"NONE"
15268018,1,"UNLICENSED"
15268022,1,"UNLICENSED"
15268022,2,"WITH CORRECTIVE LENSES"
15268022,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268022,3,"WITH CORRECTIVE LENSES"
15268026,1,"UNLICENSED"
15268026,2,"OTHER/OUT OF STATE"
15268026,3,"NONE"
15268029,1,"NONE"
15268029,2,"WITH CORRECTIVE LENSES"
15268030,1,"WITH CORRECTIVE LENSES"
15268030,2,"WITH CORRECTIVE LENSES"
15268031,1,"NONE"
15268034,1,"UNKNOWN"
15268035,1,"WITH CORRECTIVE LENSES"
15268035,3,"NONE"
15268035,4,"WITH CORRECTIVE LENSES"
15268037,1,"WITH CORRECTIVE LENSES"
15268038,1,"UNLICENSED"
15268038,2,"NONE"
15268051,1,"UNLICENSED"
15268052,1,"WITH CORRECTIVE LENSES"
15268052,2,"NONE"
15268062,1,"UNKNOWN"
15268074,1,"NONE"
15268080,1,"UNLICENSED"
15268080,2,"WITH CORRECTIVE LENSES"
15268080,3,"WITH CORRECTIVE LENSES"
15268081,1,"UNLICENSED"
15268089,1,"UNLICENSED"
15268097,1,"NONE"
15268097,2,"UNLICENSED"
15268106,1,"NONE"
15268108,1,"NONE"
15268108,2,"NONE"
15268111,1,"NONE"
15268111,2,"NONE"
15268112,1,"WITH CORRECTIVE LENSES"
15268112,2,"NONE"
15268112,3,"WITH CORRECTIVE LENSES"
15268114,1,"NONE"
15268120,1,"UNLICENSED"
15268131,1,"NONE"
15268142,1,"UNLICENSED"
15268146,1,"NONE"
15268149,1,"WITH CORRECTIVE LENSES"
15268149,2,"NONE"
15268170,1,"NONE"
15268170,2,"WITH CORRECTIVE LENSES"
15268184,1,"UNLICENSED"
15268184,2,"NONE"
15268184,3,"NONE"
15268192,1,"UNLICENSED"
15268192,2,"UNLICENSED"
15268192,3,"NONE"
15268202,1,"NONE"
15268202,2,"NONE"
15268206,1,"UNLICENSED"
15268238,1,"NONE"
15268238,2,"UNLICENSED"
15268238,3,"NONE"
15268241,1,"UNLICENSED"
15268241,2,"NONE"
15268256,1,"WITH CORRECTIVE LENSES"
15268256,2,"NONE"
15268279,1,"LOFS 21 OR OVER"
15268282,1,"NONE"
15268282,2,"NONE"
15268288,1,"NONE"
15268288,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268289,1,"NONE"
15268289,2,"OTHER/OUT OF STATE"
15268297,1,"NONE"
15268297,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268298,1,"WITH CORRECTIVE LENSES"
15268298,2,"UNLICENSED"
15268298,3,"NONE"
15268302,1,"NONE"
15268302,2,"NONE"
15268306,1,"LOFS 21 OR OVER"
15268306,1,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
15268306,2,"NONE"
15268310,1,"NONE"
15268310,2,"NONE"
15268311,1,"NONE"
15268325,1,"UNKNOWN"
15268333,1,"NONE"
15268333,2,"OTHER/OUT OF STATE"
15268342,1,"NONE"
15268342,2,"NONE"
15268346,1,"OTHER/OUT OF STATE"
15268346,2,"NONE"
15268347,1,"UNKNOWN"
15268347,3,"NONE"
15268349,1,"WITH CORRECTIVE LENSES"
15268349,2,"NONE"
15268355,1,"WITH CORRECTIVE LENSES"
15268360,1,"NONE"
15268361,1,"NONE"
15268361,2,"NONE"
15268374,1,"NONE"
15268374,2,"OTHER/OUT OF STATE"
15268374,4,"NONE"
15268392,1,"WITH CORRECTIVE LENSES"
15268392,2,"WITH CORRECTIVE LENSES"
15268399,1,"WITH CORRECTIVE LENSES"
15268399,1,"LOFS 21 OR OVER VEHICLE ABOVE CLASS C"
15268399,2,"WITH CORRECTIVE LENSES"
15268426,1,"NONE"
15268426,2,"NONE"
15268426,3,"NONE"
15268427,1,"NONE"
15268427,2,"NONE"
15268429,1,"NONE"
15268429,2,"NONE"
15268432,1,"OTHER/OUT OF STATE"
15268432,2,"UNLICENSED"
15268434,1,"NONE"
15268444,1,"HME EXPIRATION DATE MM/DD/YY"
15268444,2,"NONE"
15268452,1,"NONE"
15268460,1,"NONE"
15268462,1,"NONE"
15268462,2,"NONE"
15268462,3,"NONE"
15268471,1,"UNLICENSED"
15268471,2,"NONE"
15268481,1,"UNLICENSED"
15268482,1,"LOFS 21 OR OVER"
15268483,1,"NONE"
15268496,1,"UNLICENSED"
15268496,2,"UNLICENSED"
15268532,1,"NONE"
15268532,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268542,1,"NONE"
15268542,2,"NONE"
15268545,1,"NONE"
15268547,1,"NONE"
15268547,2,"NONE"
15268556,1,"OTHER/OUT OF STATE"
15268556,2,"UNLICENSED"
15268557,1,"NONE"
15268557,2,"NONE"
15268563,1,"WITH CORRECTIVE LENSES"
15268563,2,"NONE"
15268570,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268570,2,"WITH CORRECTIVE LENSES"
15268575,1,"UNLICENSED"
15268576,1,"NONE"
15268576,3,"NONE"
15268576,4,"NONE"
15268576,5,"WITH CORRECTIVE LENSES"
15268586,1,"WITH CORRECTIVE LENSES"
15268586,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268586,2,"NONE"
15268586,3,"NONE"
15268590,1,"NONE"
15268590,2,"NONE"
15268590,3,"OTHER/OUT OF STATE"
15268592,1,"NONE"
15268592,2,"WITH CORRECTIVE LENSES"
15268602,1,"UNLICENSED"
15268607,1,"NONE"
15268607,2,"WITH CORRECTIVE LENSES"
15268640,1,"UNLICENSED"
15268640,2,"OTHER/OUT OF STATE"
15268645,1,"NONE"
15268645,2,"NONE"
15268646,1,"NONE"
15268646,2,"NONE"
15268647,1,"UNLICENSED"
15268647,2,"NONE"
15268649,1,"NONE"
15268649,2,"NONE"
15268660,1,"NONE"
15268660,2,"NONE"
15268661,1,"OTHER/OUT OF STATE"
15268661,2,"WITH CORRECTIVE LENSES"
15268668,1,"UNLICENSED"
15268671,1,"WITH CORRECTIVE LENSES"
15268671,2,"WITH CORRECTIVE LENSES"
15268689,1,"NONE"
15268691,1,"NONE"
15268692,1,"NONE"
15268693,1,"WITH CORRECTIVE LENSES"
15268695,1,"NONE"
15268695,2,"NONE"
15268702,1,"NONE"
15268703,1,"UNLICENSED"
15268706,1,"WITH CORRECTIVE LENSES"
15268706,2,"WITH CORRECTIVE LENSES"
15268709,1,"NONE"
15268713,1,"NONE"
15268713,2,"OTHER/OUT OF STATE"
15268716,1,"WITH CORRECTIVE LENSES"
15268730,1,"WITH CORRECTIVE LENSES"
15268734,1,"NONE"
15268734,2,"NONE"
15268736,1,"NONE"
15268742,1,"NONE"
15268742,2,"NONE"
15268749,1,"OTHER/OUT OF STATE"
15268752,1,"OTHER/OUT OF STATE"
15268752,2,"NONE"
15268753,1,"NONE"
15268753,2,"WITH CORRECTIVE LENSES"
15268758,1,"WITH CORRECTIVE LENSES"
15268758,2,"OTHER/OUT OF STATE"
15268759,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268766,1,"NONE"
15268766,2,"NONE"
15268767,1,"NONE"
15268770,1,"WITH CORRECTIVE LENSES"
15268770,2,"NONE"
15268777,1,"WITH CORRECTIVE LENSES"
15268777,2,"WITH CORRECTIVE LENSES"
15268788,1,"WITH CORRECTIVE LENSES"
15268788,1,"OUTSIDE REARVIEWMIRROR OR HEARING AID"
15268788,2,"NONE"
15268789,1,"WITH CORRECTIVE LENSES"
15268789,2,"NONE"
15268790,1,"UNLICENSED"
15268790,2,"NONE"
15268792,1,"NONE"
15268792,2,"NONE"
15268793,1,"NONE"
15268793,2,"NONE"
15268794,1,"WITH CORRECTIVE LENSES"
15268794,2,"NONE"
15268797,1,"NONE"
15268797,2,"NONE"
15268804,1,"NONE"
15268804,2,"NONE"
15268804,3,"NONE"
15268812,1,"WITH CORRECTIVE LENSES"
15268812,2,"WITH CORRECTIVE LENSES"
15268815,1,"NONE"
15268815,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15268816,1,"UNLICENSED"
15268816,2,"NONE"
15268819,1,"OTHER/OUT OF STATE"
15268819,2,"NONE"
15268819,3,"NONE"
15268819,4,"NONE"
15268819,5,"NONE"
15268828,1,"UNKNOWN"
15268828,2,"UNKNOWN"
15268830,1,"NONE"
15268830,2,"NONE"
15268838,1,"WITH CORRECTIVE LENSES"
15268838,2,"WITH CORRECTIVE LENSES"
15268842,1,"NONE"
15268842,2,"WITH CORRECTIVE LENSES"
15268847,1,"NONE"
15268847,2,"NONE"
15268847,3,"NONE"
15268851,1,"WITH CORRECTIVE LENSES"
15268851,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
